State, Facility Name, Facility ID (ORISPL), Unit ID, Associated Stacks, Year, Program(s), Operating Time, # of Months Reported, Gross Load (MW-h), Steam Load (1000lb), SO2 (tons), Avg. NOx Rate (lb/MMBtu), NOx (tons), CO2 (short tons), Heat Input (MMBtu), EPA Region, NERC Region, County, Source Category, Owner, Operator, Representative (Primary), Representative (Secondary), SO2 Phase, NOx Phase, Operating Status, Unit Type, Fuel Type (Primary), Fuel Type (Secondary), SO2 Control(s), NOx Control(s), PM Control(s), Hg Control(s), Facility Latitude, Facility Longitude
"NJ","Bergen Generating Station","2398","1101",,"2020","RGGI","1035.79","9","74204.78",,"0.288","0.0401","19.019","57036.597","959738.093","2","MAAC","Bergen County","Electric Utility","PSEG Fossil, LLC","PSEG Fossil, LLC","CSSO2G1 : Peter Van Den Houten (608054),RGGI : Peter Van Den Houten (608054),ARP : Peter Van Den Houten (608054),CSOSG2 : Peter Van Den Houten (608054),CSNOX : Peter Van Den Houten (608054)","CSSO2G1 : Mark F Strickland (603622),RGGI : Mark F Strickland (603622),ARP : Mark F Strickland (603622),CSOSG2 : Mark F Strickland (603622),CSNOX : Mark F Strickland (603622)","Phase 2",,"Operating","Combined cycle","Pipeline Natural Gas","Diesel Oil",,"Dry Low NOx Burners<br>Water Injection",,,"40.8375","-74.0244",
"NJ","Bergen Generating Station","2398","1201",,"2020","RGGI","955.98","9","75798.63",,"0.28","0.042","19.474","55551.097","934741.237","2","MAAC","Bergen County","Electric Utility","PSEG Fossil, LLC","PSEG Fossil, LLC","CSNOX : Peter Van Den Houten (608054),CSOSG2 : Peter Van Den Houten (608054),ARP : Peter Van Den Houten (608054),CSSO2G1 : Peter Van Den Houten (608054),RGGI : Peter Van Den Houten (608054)","CSNOX : Mark F Strickland (603622),CSOSG2 : Mark F Strickland (603622),ARP : Mark F Strickland (603622),CSSO2G1 : Mark F Strickland (603622),RGGI : Mark F Strickland (603622)","Phase 2",,"Operating","Combined cycle","Pipeline Natural Gas","Diesel Oil",,"Dry Low NOx Burners<br>Water Injection",,,"40.8375","-74.0244",
"NJ","Bergen Generating Station","2398","1301",,"2020","RGGI","912.31","9","67971.77",,"0.249","0.0397","17.071","49247.394","828686.993","2","MAAC","Bergen County","Electric Utility","PSEG Fossil, LLC","PSEG Fossil, LLC","CSNOX : Peter Van Den Houten (608054),CSOSG2 : Peter Van Den Houten (608054),RGGI : Peter Van Den Houten (608054),ARP : Peter Van Den Houten (608054),CSSO2G1 : Peter Van Den Houten (608054)","CSNOX : Mark F Strickland (603622),CSOSG2 : Mark F Strickland (603622),RGGI : Mark F Strickland (603622),ARP : Mark F Strickland (603622),CSSO2G1 : Mark F Strickland (603622)","Phase 2",,"Operating","Combined cycle","Pipeline Natural Gas","Diesel Oil",,"Dry Low NOx Burners<br>Water Injection",,,"40.8375","-74.0244",
"NJ","Bergen Generating Station","2398","1401",,"2020","RGGI","1088.38","9","94813.86",,"0.337","0.0358","19.976","66738.001","1122993.351","2","MAAC","Bergen County","Electric Utility","PSEG Fossil, LLC","PSEG Fossil, LLC","RGGI : Peter Van Den Houten (608054),CSOSG2 : Peter Van Den Houten (608054),CSNOX : Peter Van Den Houten (608054),ARP : Peter Van Den Houten (608054),CSSO2G1 : Peter Van Den Houten (608054)","RGGI : Mark F Strickland (603622),CSOSG2 : Mark F Strickland (603622),CSNOX : Mark F Strickland (603622),ARP : Mark F Strickland (603622),CSSO2G1 : Mark F Strickland (603622)","Phase 2",,"Operating","Combined cycle","Pipeline Natural Gas","Diesel Oil",,"Dry Low NOx Burners<br>Water Injection",,,"40.8375","-74.0244",
"NJ","Bergen Generating Station","2398","2101",,"2020","RGGI","594.73","6","74244.83",,"0.262","0.0252","5.881","51973.075","874562.489","2","MAAC","Bergen County","Electric Utility","PSEG Fossil, LLC","PSEG Fossil, LLC","CSOSG2 : Peter Van Den Houten (608054),CSNOX : Peter Van Den Houten (608054),CSSO2G1 : Peter Van Den Houten (608054),RGGI : Peter Van Den Houten (608054),ARP : Peter Van Den Houten (608054)","CSOSG2 : Mark F Strickland (603622),CSNOX : Mark F Strickland (603622),CSSO2G1 : Mark F Strickland (603622),RGGI : Mark F Strickland (603622),ARP : Mark F Strickland (603622)","Phase 2",,"Operating","Combined cycle","Pipeline Natural Gas","Diesel Oil",,"Dry Low NOx Burners<br>Water Injection<br>Selective Catalytic Reduction",,,"40.8375","-74.0244",
"NJ","Bergen Generating Station","2398","2201",,"2020","RGGI","527.88","6","67088.06",,"0.236","0.0269","5.255","46757.713","786783.724","2","MAAC","Bergen County","Electric Utility","PSEG Fossil, LLC","PSEG Fossil, LLC","CSNOX : Peter Van Den Houten (608054),CSSO2G1 : Peter Van Den Houten (608054),RGGI : Peter Van Den Houten (608054),ARP : Peter Van Den Houten (608054),CSOSG2 : Peter Van Den Houten (608054)","CSNOX : Mark F Strickland (603622),CSSO2G1 : Mark F Strickland (603622),RGGI : Mark F Strickland (603622),ARP : Mark F Strickland (603622),CSOSG2 : Mark F Strickland (603622)","Phase 2",,"Operating","Combined cycle","Pipeline Natural Gas","Diesel Oil",,"Dry Low NOx Burners<br>Water Injection<br>Selective Catalytic Reduction",,,"40.8375","-74.0244",
"NJ","Burlington Generating Station","2399","121",,"2020","RGGI","29.81","6","807.51",,"0.003","0.1758","0.455","506.657","8525.847","2",,"Burlington County","Electric Utility","PSEG Fossil, LLC","PSEG Fossil, LLC","CSSO2G1 : Clint M Bogan (609520),ARP : Clint M Bogan (609520),RGGI : Clint M Bogan (609520),CSOSG2 : Clint M Bogan (609520),CSNOX : Clint M Bogan (609520)","CSSO2G1 : Mark F Strickland (603622),ARP : Mark F Strickland (603622),RGGI : Mark F Strickland (603622),CSOSG2 : Mark F Strickland (603622),CSNOX : Mark F Strickland (603622)","Phase 2",,"Operating","Combustion turbine","Pipeline Natural Gas","Diesel Oil",,"Water Injection",,,"40.0753","-74.8781",
"NJ","Burlington Generating Station","2399","122",,"2020","RGGI","24.0","6","695.78",,"0.002","0.1942","0.388","429.971","7231.368","2",,"Burlington County","Electric Utility","PSEG Fossil, LLC","PSEG Fossil, LLC","CSSO2G1 : Clint M Bogan (609520),CSOSG2 : Clint M Bogan (609520),ARP : Clint M Bogan (609520),CSNOX : Clint M Bogan (609520),RGGI : Clint M Bogan (609520)","CSSO2G1 : Mark F Strickland (603622),CSOSG2 : Mark F Strickland (603622),ARP : Mark F Strickland (603622),CSNOX : Mark F Strickland (603622),RGGI : Mark F Strickland (603622)","Phase 2",,"Operating","Combustion turbine","Pipeline Natural Gas","Diesel Oil",,"Water Injection",,,"40.0753","-74.8781",
"NJ","Burlington Generating Station","2399","123",,"2020","RGGI","26.44","6","761.24",,"0.002","0.2058","0.432","456.961","7687.19","2",,"Burlington County","Electric Utility","PSEG Fossil, LLC","PSEG Fossil, LLC","ARP : Clint M Bogan (609520),CSNOX : Clint M Bogan (609520),CSSO2G1 : Clint M Bogan (609520),CSOSG2 : Clint M Bogan (609520),RGGI : Clint M Bogan (609520)","ARP : Mark F Strickland (603622),CSNOX : Mark F Strickland (603622),CSSO2G1 : Mark F Strickland (603622),CSOSG2 : Mark F Strickland (603622),RGGI : Mark F Strickland (603622)","Phase 2",,"Operating","Combustion turbine","Pipeline Natural Gas","Diesel Oil",,"Water Injection",,,"40.0753","-74.8781",
"NJ","Burlington Generating Station","2399","124",,"2020","RGGI","20.47","6","552.92",,"0.002","0.21","0.366","365.959","6155.091","2",,"Burlington County","Electric Utility","PSEG Fossil, LLC","PSEG Fossil, LLC","CSNOX : Clint M Bogan (609520),ARP : Clint M Bogan (609520),RGGI : Clint M Bogan (609520),CSSO2G1 : Clint M Bogan (609520),CSOSG2 : Clint M Bogan (609520)","CSNOX : Mark F Strickland (603622),ARP : Mark F Strickland (603622),RGGI : Mark F Strickland (603622),CSSO2G1 : Mark F Strickland (603622),CSOSG2 : Mark F Strickland (603622)","Phase 2",,"Operating","Combustion turbine","Pipeline Natural Gas","Diesel Oil",,"Water Injection",,,"40.0753","-74.8781",
"NJ","Camden Plant Holding, LLC","10751","002001",,"2020","RGGI","176.97","6","20741.83",,"0.058","0.0629","4.152","11526.176","193943.776","2",,"Camden County","Cogeneration","Camden Plant Holding, LLC","Morris Energy Operations Co. LLC","CSSO2G1 : Scott M Blair (604966),CSOSG2 : Scott M Blair (604966),ARP : Scott M Blair (604966),RGGI : Scott M Blair (604966),CSNOX : Scott M Blair (604966)","CSSO2G1 : Mark K Driscoll (1231),CSOSG2 : Mark K Driscoll (1231),ARP : Mark K Driscoll (1231),RGGI : Mark K Driscoll (1231),CSNOX : Mark K Driscoll (1231)","Phase 2",,"Operating","Combined cycle","Pipeline Natural Gas","Other Oil",,"Selective Catalytic Reduction<br>Steam Injection",,,"39.9175","-75.1192",
"NJ","Carlls Corner Energy Center","2379","002001",,"2020","RGGI","38.0","6","977.0",,"0.108","0.8842","10.752","1628.8","23969.0","2",,"Cumberland County","Electric Utility","Calpine New Jersey Generation, LLC","Calpine Operating Services Company, Inc.","CSNOX : Paul Ostberg (1277),CSOSG2 : Paul Ostberg (1277),CSSO2G1 : Paul Ostberg (1277),RGGI : Paul Ostberg (1277)","CSNOX : Patrick Blanchard (1082),CSOSG2 : Patrick Blanchard (1082),CSSO2G1 : Patrick Blanchard (1082),RGGI : Patrick Blanchard (1082)",,,"Operating","Combustion turbine","Pipeline Natural Gas","Diesel Oil",,"Water Injection",,,"39.4547","-75.2011",
"NJ","Carlls Corner Energy Center","2379","003001",,"2020","RGGI","43.0","6","1186.0",,"0.095","0.8395","11.868","1848.0","28121.0","2",,"Cumberland County","Electric Utility","Calpine New Jersey Generation, LLC","Calpine Operating Services Company, Inc.","CSSO2G1 : Paul Ostberg (1277),CSOSG2 : Paul Ostberg (1277),CSNOX : Paul Ostberg (1277),RGGI : Paul Ostberg (1277)","CSSO2G1 : Patrick Blanchard (1082),CSOSG2 : Patrick Blanchard (1082),CSNOX : Patrick Blanchard (1082),RGGI : Patrick Blanchard (1082)",,,"Operating","Combustion turbine","Pipeline Natural Gas","Diesel Oil",,"Water Injection",,,"39.4547","-75.2011",
"NJ","Carneys Point","10566","1001",,"2020","RGGI","4235.99","6",,"1308651.19","153.234","0.118","126.546","219828.366","2142799.024","2",,"Salem County","Electric Utility","Chambers Cogeneration, LP","NAES Corporation","MATS : Robert R Noble (1560),CSNOX : Robert R Noble (1560),CSSO2G1 : Robert R Noble (1560),CSOSG2 : Robert R Noble (1560),RGGI : Robert R Noble (1560)","MATS : Susan D Flash (603940),CSNOX : Susan D Flash (603940),CSSO2G1 : Susan D Flash (603940),CSOSG2 : Susan D Flash (603940),RGGI : Susan D Flash (603940)",,,"Operating","Dry bottom wall-fired boiler","Coal","Diesel Oil, Residual Oil","Dry Lime FGD","Selective Catalytic Reduction","Baghouse",,"39.6928","-75.4867",
"NJ","Carneys Point","10566","1002",,"2020","RGGI","4210.0","6",,"1254842.61","146.079","0.1172","122.094","215390.745","2099636.098","2",,"Salem County","Electric Utility","Chambers Cogeneration, LP","NAES Corporation","CSNOX : Robert R Noble (1560),CSOSG2 : Robert R Noble (1560),CSSO2G1 : Robert R Noble (1560),RGGI : Robert R Noble (1560),MATS : Robert R Noble (1560)","CSNOX : Susan D Flash (603940),CSOSG2 : Susan D Flash (603940),CSSO2G1 : Susan D Flash (603940),RGGI : Susan D Flash (603940),MATS : Susan D Flash (603940)",,,"Operating","Dry bottom wall-fired boiler","Coal","Diesel Oil, Residual Oil","Dry Lime FGD","Selective Catalytic Reduction","Baghouse",,"39.6928","-75.4867",
"NJ","Clayville","58235","U1",,"2020","RGGI","383.39","6","21187.9",,"0.061","0.0269","1.518","12155.638","204534.24","2",,"Cumberland County","Electric Utility","City of Vineland","City of Vineland","RGGI : Lisa A Fleming (1136),CSSO2G1 : Lisa A Fleming (1136),ARP : Lisa A Fleming (1136),CSNOX : Lisa A Fleming (1136),CSOSG2 : Lisa A Fleming (1136)","RGGI : Diane M Amico (608044),CSSO2G1 : Diane M Amico (608044),ARP : Diane M Amico (608044),CSNOX : Diane M Amico (608044),CSOSG2 : Diane M Amico (608044)","Phase 2",,"Operating","Combustion turbine","Pipeline Natural Gas",,,"Water Injection<br>Selective Catalytic Reduction",,,"39.4245","-75.0201",
"NJ","Cumberland Energy Center","5083","004001",,"2020","RGGI","41.77","6","2621.0",,"0.008","0.0842","1.076","1512.411","25450.835","2",,"Cumberland County","Electric Utility","Conectiv Atlantic Generation, LLC","Conectiv Atlantic Generation, LLC","CSSO2G1 : Paul Ostberg (1277),CSOSG2 : Paul Ostberg (1277),RGGI : Paul Ostberg (1277),CSNOX : Paul Ostberg (1277)","CSSO2G1 : Patrick Blanchard (1082),CSOSG2 : Patrick Blanchard (1082),RGGI : Patrick Blanchard (1082),CSNOX : Patrick Blanchard (1082)",,,"Operating","Combustion turbine","Pipeline Natural Gas","Diesel Oil",,"Water Injection",,,"39.3757","-74.9654",
"NJ","Cumberland Energy Center","5083","05001",,"2020","RGGI","158.49","6","14131.01",,"0.034","0.0232","0.612","6795.729","114350.402","2",,"Cumberland County","Electric Utility","Calpine New Jersey Generation, LLC","Calpine Operating Services Company, Inc.","CSOSG2 : Paul Ostberg (1277),CSSO2G1 : Paul Ostberg (1277),RGGI : Paul Ostberg (1277),CSNOX : Paul Ostberg (1277),ARP : Paul Ostberg (1277)","CSOSG2 : Patrick Blanchard (1082),CSSO2G1 : Patrick Blanchard (1082),RGGI : Patrick Blanchard (1082),CSNOX : Patrick Blanchard (1082),ARP : Patrick Blanchard (1082)","Phase 2",,"Operating","Combustion turbine","Pipeline Natural Gas","Diesel Oil",,"Water Injection<br>Selective Catalytic Reduction",,,"39.3757","-74.9654",
"NJ","EFS Parlin Holdings, LLC","50799","001001",,"2020","RGGI","9.5","6","239.3",,"0.001","0.0911","0.098","161.653","2718.317","2",,"Middlesex County","Cogeneration","EFS Parlin Holdings, LLC","GE Energy Services","RGGI : Mark Mellana (608167) (Ended Aug 07, 2020)<br>William P Poleway (1386) (Started Aug 07, 2020),CSOSG2 : Mark Mellana (608167) (Ended Aug 07, 2020)<br>William P Poleway (1386) (Started Aug 07, 2020),ARP : Mark Mellana (608167) (Ended Aug 07, 2020)<br>William P Poleway (1386) (Started Aug 07, 2020),CSSO2G1 : Mark Mellana (608167) (Ended Aug 07, 2020)<br>William P Poleway (1386) (Started Aug 07, 2020),CSNOX : Mark Mellana (608167) (Ended Aug 07, 2020)<br>William P Poleway (1386) (Started Aug 07, 2020)","RGGI : William P Poleway (1386) (Ended Aug 07, 2020)<br>Edmund B Sidorski (609855) (Started Aug 07, 2020),CSOSG2 : William P Poleway (1386) (Ended Aug 07, 2020)<br>Edmund B Sidorski (609855) (Started Aug 07, 2020),ARP : William P Poleway (1386) (Ended Aug 07, 2020)<br>Edmund B Sidorski (609855) (Started Aug 07, 2020),CSSO2G1 : William P Poleway (1386) (Ended Aug 07, 2020)<br>Edmund B Sidorski (609855) (Started Aug 07, 2020),CSNOX : William P Poleway (1386) (Ended Aug 07, 2020)<br>Edmund B Sidorski (609855) (Started Aug 07, 2020)","Phase 2",,"Operating","Combined cycle","Pipeline Natural Gas","Diesel Oil",,"Selective Catalytic Reduction<br>Steam Injection",,,"40.4586","-74.3327",
"NJ","EFS Parlin Holdings, LLC","50799","003001",,"2020","RGGI","17.48","6","666.09",,"0.002","0.0665","0.214","413.504","6959.54","2",,"Middlesex County","Cogeneration","EFS Parlin Holdings, LLC","GE Energy Services","RGGI : Mark Mellana (608167) (Ended Aug 07, 2020)<br>William P Poleway (1386) (Started Aug 07, 2020),CSOSG2 : Mark Mellana (608167) (Ended Aug 07, 2020)<br>William P Poleway (1386) (Started Aug 07, 2020),CSSO2G1 : Mark Mellana (608167) (Ended Aug 07, 2020)<br>William P Poleway (1386) (Started Aug 07, 2020),ARP : Mark Mellana (608167) (Ended Aug 07, 2020)<br>William P Poleway (1386) (Started Aug 07, 2020),CSNOX : Mark Mellana (608167) (Ended Aug 07, 2020)<br>William P Poleway (1386) (Started Aug 07, 2020)","RGGI : William P Poleway (1386) (Ended Aug 07, 2020)<br>Edmund B Sidorski (609855) (Started Aug 07, 2020),CSOSG2 : William P Poleway (1386) (Ended Aug 07, 2020)<br>Edmund B Sidorski (609855) (Started Aug 07, 2020),CSSO2G1 : William P Poleway (1386) (Ended Aug 07, 2020)<br>Edmund B Sidorski (609855) (Started Aug 07, 2020),ARP : William P Poleway (1386) (Ended Aug 07, 2020)<br>Edmund B Sidorski (609855) (Started Aug 07, 2020),CSNOX : William P Poleway (1386) (Ended Aug 07, 2020)<br>Edmund B Sidorski (609855) (Started Aug 07, 2020)","Phase 2",,"Operating","Combined cycle","Pipeline Natural Gas","Diesel Oil",,"Selective Catalytic Reduction<br>Steam Injection",,,"40.4586","-74.3327",
"NJ","Eagle Point Power Generation","50561","0001",,"2020","RGGI","527.71","6","59101.6",,"0.145","0.0348","6.917","28780.255","484286.492","2",,"Gloucester County","Electric Utility","Eagle Point Power Generation, LLC","Eagle Point Power Generation, LLC","CSOSG2 : Bill Maiden (605609),ARP : Bill Maiden (605609),CSSO2G1 : Bill Maiden (605609),RGGI : Bill Maiden (605609),CSNOX : Bill Maiden (605609)","CSOSG2 : Vito Genna (609608),ARP : Vito Genna (609608),CSSO2G1 : Vito Genna (609608),RGGI : Vito Genna (609608),CSNOX : Vito Genna (609608)","Phase 2",,"Operating","Combined cycle","Pipeline Natural Gas","Diesel Oil",,"Dry Low NOx Burners<br>Water Injection",,,"39.8746","-75.1592",
"NJ","Eagle Point Power Generation","50561","0002",,"2020","RGGI","557.97","6","64582.14",,"0.157","0.0334","7.181","31002.154","521652.479","2",,"Gloucester County","Electric Utility","Eagle Point Power Generation, LLC","Eagle Point Power Generation, LLC","RGGI : Bill Maiden (605609),ARP : Bill Maiden (605609),CSOSG2 : Bill Maiden (605609),CSSO2G1 : Bill Maiden (605609),CSNOX : Bill Maiden (605609)","RGGI : Vito Genna (609608),ARP : Vito Genna (609608),CSOSG2 : Vito Genna (609608),CSSO2G1 : Vito Genna (609608),CSNOX : Vito Genna (609608)","Phase 2",,"Operating","Combined cycle","Pipeline Natural Gas","Diesel Oil",,"Dry Low NOx Burners<br>Water Injection",,,"39.8746","-75.1592",
"NJ","Elmwood Park Power - LLC","50852","002001",,"2020","RGGI","0.0","6",,,,,,,,"2",,"Bergen County","Cogeneration","Elmwood Park Power LLC","Morris Energy Operations Co. LLC","CSOSG2 : Scott M Blair (604966),CSSO2G1 : Scott M Blair (604966),CSNOX : Scott M Blair (604966),RGGI : Scott M Blair (604966)","CSOSG2 : Mark K Driscoll (1231),CSSO2G1 : Mark K Driscoll (1231),CSNOX : Mark K Driscoll (1231),RGGI : Mark K Driscoll (1231)",,,"Operating","Combined cycle","Pipeline Natural Gas","Diesel Oil",,"Water Injection",,,"40.9056","-74.1308",
"NJ","Essex","2401","35001",,"2020","RGGI","7.44","6","134.45",,"0.001","0.1548","0.295","159.694","2688.591","2",,"Essex County","Electric Utility","PSEG Power, LLC","PSEG Power, LLC","CSOSG2 : Clint M Bogan (609520),RGGI : Clint M Bogan (609520),CSNOX : Clint M Bogan (609520),CSSO2G1 : Clint M Bogan (609520)","CSOSG2 : Mark F Strickland (603622),RGGI : Mark F Strickland (603622),CSNOX : Mark F Strickland (603622),CSSO2G1 : Mark F Strickland (603622)",,,"Operating","Combustion turbine","Pipeline Natural Gas","Diesel Oil",,"Water Injection<br>Other",,,"40.7375","-74.1211",
